id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
345719,9NY0,heliport,Bumblebee Heliport,41.391841,-74.472107,494.0,,US,US-NY,Slate Hill,no,,,9NY0,9NY0,,,
15871,9NY1,heliport,Wilson Memorial Regional Medical Center Heliport,42.113927,-75.957742,911.0,,US,US-NY,Johnson City,no,,,9NY1,9NY1,,,
15872,9NY2,heliport,Westfield Memorial Hospital Heliport,42.329498291015625,-79.57060241699219,756.0,,US,US-NY,Westfield,no,,,9NY2,9NY2,,,
15873,9NY3,heliport,Susquehanna Heliport,42.098944,-76.22401,884.0,,US,US-NY,Owego,no,,,9NY3,9NY3,,,
15874,9NY4,small_airport,Kennedy Airfield,42.10079956054688,-79.08180236816406,1760.0,,US,US-NY,Kennedy,no,,,9NY4,9NY4,,,
15876,9NY6,small_airport,Mason Airway Airport,42.324798583984375,-74.98629760742188,2170.0,,US,US-NY,Treadwell,no,,,9NY6,9NY6,,,
15877,9NY7,small_airport,Hart Airport,43.032452,-74.151013,925.0,,US,US-NY,Broadalbin,no,,,9NY7,9NY7,,,
15878,9NY8,heliport,Thomson Industries Inc Heliport,40.84230041503906,-73.70120239257812,20.0,,US,US-NY,Port Washington,no,,,9NY8,9NY8,,,
15879,9NY9,heliport,Poughkeepsie Main Plant Heliport,41.6572827552,-73.935649395,100.0,,US,US-NY,Poughkeepsie,no,,,9NY9,9NY9,,,
15880,9OA2,heliport,Hueston Woods Lodge Heliport,39.582801818847656,-84.76270294189453,920.0,,US,US-OH,Oxford,no,,,9OA2,9OA2,,,
15881,9OA3,small_airport,Bellville Dam Landing Strip,39.08340072631836,-81.77760314941406,591.0,,US,US-OH,Long Bottom,no,,,9OA3,9OA3,,,
15882,9OA4,small_airport,Gilmer Airport,39.830299377441406,-84.50969696044922,1045.0,,US,US-OH,Lewisburg,no,,,9OA4,9OA4,,,
15883,9OA5,small_airport,Buckeye Executive Airport,39.961215,-82.540723,914.0,,US,US-OH,Hebron,no,,,9OA5,9OA5,,,
15884,9OA6,heliport,Burr Oak Lodge Heliport,39.53030014038086,-82.0333023071289,820.0,,US,US-OH,Glouster,no,,,9OA6,9OA6,,,
15885,9OA7,small_airport,Jenkins Airport,41.30979919433594,-83.11599731445312,655.0,,US,US-OH,Fremont,no,,,9OA7,9OA7,,,
15886,9OA8,small_airport,Crocker Airport,41.28229904174805,-81.9489974975586,830.0,,US,US-OH,Columbia Station,no,,,9OA8,9OA8,,,
15887,9OA9,small_airport,Bender Airport,40.62139892578125,-82.53379821777344,1140.0,,US,US-OH,Bellville,no,,,9OA9,9OA9,,,
15888,9OH1,small_airport,Haar Airport,41.455174,-83.264798,617.0,,US,US-OH,Elmore,no,,,9OH1,9OH1,,,
15889,9OH2,small_airport,Toussaint Airpark,41.51559829711914,-83.30580139160156,610.0,,US,US-OH,Elmore,no,,,9OH2,9OH2,,,
15890,9OH3,heliport,C.C.A. Heliport,39.28340148925781,-84.29769897460938,810.0,,US,US-OH,Loveland,no,,,9OH3,9OH3,,,
15894,9OH7,small_airport,Lutz Airport,40.961700439453125,-83.59519958496094,808.0,,US,US-OH,Findlay,no,,,9OH7,9OH7,,,
15895,9OH8,small_airport,Ferrell Airport,40.97639846801758,-83.6416015625,815.0,,US,US-OH,Findlay,no,,,9OH8,9OH8,,,
15897,9OI1,heliport,Dice's Personal Heliport,41.60048,-83.689698,630.0,,US,US-OH,Maumee,no,,,9OI1,9OI1,,,
574716,9OI2,heliport,Cleveland Clinic Mentor Hospital Heliport,41.650675,-81.341,764.0,,US,US-OH,Mentor,no,,,9OI2,9OI2,,,
15898,9OI3,small_airport,Johns Landing Airport,39.89860153198242,-82.11029815673828,1000.0,,US,US-OH,Zanesville,no,,,9OI3,9OI3,,,
15899,9OI4,heliport,Quail Lakes Heliport,39.45479965209961,-83.78130340576172,1057.0,,US,US-OH,Wilmington,no,,,9OI4,9OI4,,,
15900,9OI5,small_airport,Transportation Research Center of Ohio Airport,40.308101654052734,-83.54170227050781,1100.0,,US,US-OH,East Liberty,no,,,9OI5,9OI5,,,
15903,9OI8,small_airport,Brothers Aviation Airport,40.031558,-81.465425,1040.0,,US,US-OH,Cambridge,no,,,9OI8,9OI8,,,
15904,9OI9,heliport,Riverside Methodist Hospital Heliport,40.03120040893555,-83.03489685058594,746.0,,US,US-OH,Columbus,no,,,9OI9,9OI9,,,
15905,9OK0,heliport,Oklahoma Governor's Mansion Heliport,35.49201,-97.49724,1200.0,,US,US-OK,Oklahoma City,no,,,9OK0,9OK0,,,
15906,9OK1,heliport,Oklahoma Medical Center Heliport,35.481196,-97.502711,1240.0,,US,US-OK,Oklahoma City,no,,,9OK1,9OK1,,,OMH
15907,9OK2,heliport,Pawnee Municipal Hospital Heliport,36.33340072631836,-96.80030059814452,925.0,,US,US-OK,Pawnee,no,,,9OK2,9OK2,,,
15908,9OK3,small_airport,Flying Eagle Estates Airport,36.70370101928711,-95.84049987792967,690.0,,US,US-OK,Bartlesville,no,,,9OK3,9OK3,,,
15910,9OK5,small_airport,Diamond C Ranch Airport,34.77830123901367,-96.92749786376952,1140.0,,US,US-OK,Stratford,no,,,9OK5,9OK5,,,
15911,9OK6,heliport,Community Hospital Lakeview Heliport,35.3109016418457,-95.5907974243164,640.0,,US,US-OK,Eufaula,no,,,9OK6,9OK6,,,
15912,9OK7,small_airport,Cimarron Strip,36.184799194336,-96.550300598145,920.0,,US,US-OK,Jennings,no,,,,9OK7,,,9OK7
15915,9OR0,small_airport,Lafferty Field,44.31510162353516,-123.0250015258789,360.0,,US,US-OR,Brownsville,no,,,9OR0,9OR0,,,
15916,9OR1,small_airport,Shaniko Ranch Airport,45.00289916992188,-120.73999786376952,3300.0,,US,US-OR,Shaniko,no,,,9OR1,9OR1,,,
15917,9OR2,heliport,Reforestation Services Heliport,44.86819839477539,-123.02300262451172,410.0,,US,US-OR,Salem,no,,,9OR2,9OR2,,https://en.wikipedia.org/wiki/Reforestation_Services_Heliport,
15918,9OR3,heliport,Sky Lakes Medical Center Heliport,42.252761,-121.786208,4420.0,,US,US-OR,Klamath Falls,no,,,9OR3,9OR3,,https://en.wikipedia.org/wiki/Sky_Lakes_Medical_Center,
15919,9OR4,small_airport,King's Airport,45.93370056152344,-118.447998046875,950.0,,US,US-OR,Milton/Freewater,no,,,9OR4,9OR4,,,
15920,9OR5,heliport,Portland Adventist Medical Center Heliport,45.513215,-122.558599,322.0,,US,US-OR,Portland,no,,,9OR5,9OR5,,https://en.wikipedia.org/wiki/Adventist_Health_Portland,
15921,9OR6,heliport,Oregon Health Sciences University Emerg Heliport,45.4991281091,-122.685334682,540.0,,US,US-OR,Portland,no,,,9OR6,9OR6,,https://en.wikipedia.org/wiki/Oregon_Health_%26_Science_University_Emergency_Heliport,
45726,9OR7,heliport,Fishback Heliport,45.603889,-123.078611,200.0,,US,US-OR,Banks,no,,,9OR7,9OR7,,,
15922,9OR8,small_airport,Wooldridge Agstrip Airport,44.73260116577149,-123.05599975585938,205.0,,US,US-OR,Albany,no,,,9OR8,9OR8,,,
15923,9OR9,heliport,Wallace Heliport,45.55820083618164,-122.53500366210938,50.0,,US,US-OR,Portland,no,,,9OR9,9OR9,,,
15924,9PA0,small_airport,Lance Airport,40.18730163574219,-75.59020233154297,275.0,,US,US-PA,Parker Ford,no,,,9PA0,9PA0,,,
15926,9PA2,small_airport,Old Plains Airport,40.388566,-75.441811,660.0,,US,US-PA,Pennsburg,no,,,9PA2,9PA2,,,
15929,9PA5,small_airport,Solt Field,40.78010177612305,-75.71630096435547,520.0,,US,US-PA,Leighton,no,,,9PA5,9PA5,,,
15930,9PA6,heliport,State Police Area Six Heliport,40.03340148925781,-75.24960327148438,100.0,,US,US-PA,Philadelphia,no,,,9PA6,9PA6,,,
15931,9PA7,small_airport,Keystone Airport,39.77280044555664,-79.21109771728516,2531.0,,US,US-PA,Fort Hill,no,,,9PA7,9PA7,,,
15932,9PA8,heliport,Thomas Jefferson University Hospital Heliport,39.94896,-75.158688,253.0,,US,US-PA,Philadelphia,no,,,9PA8,9PA8,,,
15933,9PA9,heliport,Lankenau Hospital Heliport,39.98789978027344,-75.26069641113281,250.0,,US,US-PA,Philadelphia,no,,,9PA9,9PA9,,,
15934,9PN1,small_airport,Seitz Field,40.03900146484375,-79.79000091552734,1240.0,,US,US-PA,Perryopolis,no,,,9PN1,9PN1,,,
45739,9PN2,heliport,Childrens Hospital Of Philadelphia Heliport,39.947927,-75.193981,203.0,,US,US-PA,Philadelphia,no,,,9PN2,9PN2,,,
15935,9PN5,heliport,Franklin Heliport,41.21979904174805,-75.88099670410156,710.0,,US,US-PA,Wilkes Barre,no,,,9PN5,9PN5,,,
15936,9PN6,heliport,Baratta Heliport,41.125099182128906,-75.99330139160156,1130.0,,US,US-PA,Wilkes-Barre,no,,,9PN6,9PN6,,,
15937,9PN7,small_airport,Veit Airport,41.81809997558594,-76.4126968383789,1360.0,,US,US-PA,Wysox,no,,,9PN7,9PN7,,,
15938,9PN8,small_airport,Malinchak Private Airport,41.6250991821,-75.53299713130001,1700.0,,US,US-PA,Carbondale,no,,,9PN8,9PN8,,,
15939,9PN9,heliport,Perin Heliport,40.84700012207031,-75.2437973022461,740.0,,US,US-PA,Pen Argyl,no,,,9PN9,9PN9,,,
15940,9PS0,heliport,Zokaites Heliport,40.60900115966797,-80.03299713134766,1268.0,,US,US-PA,Wexford,no,,,9PS0,9PS0,,,
15941,9PS1,heliport,Eagle Lodge-Lafayette Hill Heliport,40.07649993896485,-75.25520324707031,352.0,,US,US-PA,Whitemarsh Township,no,,,9PS1,9PS1,,,
15942,9PS2,small_airport,J T Willie Airport,40.80870056152344,-79.6697998046875,1200.0,,US,US-PA,Worthington,no,,,9PS2,9PS2,,,
15943,9PS3,heliport,Doylestown Heliport,40.30709838867188,-75.14659881591797,325.0,,US,US-PA,Doylestown,no,,,9PS3,9PS3,,,
15944,9PS4,heliport,Pheasant Run Heliport,40.7495002746582,-75.21019744873047,400.0,,US,US-PA,Easton-Forks Township,no,,,9PS4,9PS4,,,
15945,9PS5,heliport,Reading Hospital Heliport,40.33060073852539,-75.95020294189453,320.0,,US,US-PA,West Reading,no,,,9PS5,9PS5,,,
15946,9PS6,heliport,Siepsers Eye Port Heliport,39.97090148925781,-75.65599822998047,350.0,,US,US-PA,Downingtown,no,,,9PS6,9PS6,,,
15947,9PS7,heliport,W S Lee & Sons Inc Heliport,40.44720077514648,-78.42890167236328,1104.0,,US,US-PA,Duncansville,no,,,9PS7,9PS7,,,
15948,9PS8,small_airport,Manor Landing Airport,39.81268,-77.30273,560.0,,US,US-PA,Gettysburg,no,,,9PS8,9PS8,,,
15949,9PS9,heliport,St Mary Medical Center Heliport,40.20220184326172,-74.92289733886719,150.0,,US,US-PA,Langhorne,no,,,9PS9,9PS9,,,
15950,9R5,small_airport,Hunt Airport,27.888076,-97.349226,40.0,,US,US-TX,Portland,no,,,K9R5,9R5,,https://en.wikipedia.org/wiki/Hunt_Airport,
15951,9R7,heliport,Camp Bullis Heliport,29.641405,-98.577672,1066.0,,US,US-TX,San Antonio,no,,,,9R7,,,
15952,9S3,small_airport,Lakeside State Airport,43.58319854736328,-124.18000030517578,20.0,,US,US-OR,Lakeside,no,,,9S3,9S3,,https://en.wikipedia.org/wiki/Lakeside_State_Airport,
15953,9S7,small_airport,Winifred Airport,47.555395,-109.38602,3311.0,,US,US-MT,Winifred,no,,,K9S7,9S7,,,
15954,9SD7,small_airport,Beaman Airport,45.474998,-100.035004,1960.0,,US,US-SD,Selby,no,,,9SD7,9SD7,,,Rabenberg Airport
15955,9SD8,small_airport,Oakleaf Airport,43.582434,-96.94502,1625.0,,US,US-SD,Hartford,no,,,9SD8,9SD8,,,
15956,9SD9,small_airport,Weelborg Airport,43.80659866333008,-96.70890045166016,1553.0,,US,US-SD,Dell Rapids,no,,,9SD9,9SD9,,,
15958,9TA1,small_airport,Hilltop Ranch Airport,29.659882,-98.139153,762.0,,US,US-TX,New Braunfels,no,,,9TA1,9TA1,,,
15960,9TA3,small_airport,Rogers Airport,29.87299919128418,-94.9896011352539,38.0,,US,US-TX,Crosby,no,,,9TA3,9TA3,,,
15961,9TA4,heliport,Placid Heliport,32.78179931640625,-96.79810333251952,1090.0,,US,US-TX,Dallas,no,,,9TA4,9TA4,,,
15962,9TA5,heliport,Charlton-Careflite Heliport,32.643699645996094,-96.87750244140624,705.0,,US,US-TX,Dallas,no,,,9TA5,9TA5,,,
15963,9TA6,heliport,Buccaneer Shore Facility Heliport,28.976900100708008,-95.31739807128906,5.0,,US,US-TX,Freeport,no,,,9TA6,9TA6,,,
15964,9TA7,heliport,U of Texas Medical Branch Emergency Room Heliport,29.312433,-94.779149,35.0,,US,US-TX,Galveston,no,,,9TA7,9TA7,,,
15965,9TA8,small_airport,Taylor Ranch Airport,31.68409919738769,-94.97720336914062,270.0,,US,US-TX,Alto,no,,,9TA8,9TA8,,,
15966,9TA9,heliport,Delta Mechanical Inc Heliport,29.85219955444336,-95.40850067138672,73.0,,US,US-TX,Houston,no,,,9TA9,9TA9,,,
15967,9TE0,small_airport,Twin Acres Airport,32.392338,-96.404329,340.0,,US,US-TX,Scurry,no,,,9TE0,9TE0,,,
15969,9TE2,small_airport,JL Bar Ranch,30.568731,-100.444462,2344.0,,US,US-TX,Sonora,no,,,9TE2,9TE2,http://jlbar.com/airport/,,
15971,9TE4,small_airport,Tanner's Airport,28.569700241088867,-96.62969970703124,15.0,,US,US-TX,Port Lavaca,no,,,9TE4,9TE4,,,
15972,9TE5,small_airport,Kalt Ranch Airport,28.15449905395508,-96.97689819335938,15.0,,US,US-TX,Fulton,no,,,9TE5,9TE5,,,
15973,9TE6,small_airport,Rocky Creek Ranch Airport,29.921611,-96.800966,390.0,,US,US-TX,La Grange,no,,,9TE6,9TE6,,,
45819,9TE7,small_airport,Flying G H Ranch Airport,30.245278,-97.082778,455.0,,US,US-TX,Paige,no,,,9TE7,9TE7,,,
15976,9TN0,heliport,Summit Medical Center Heliport,36.17779922485352,-86.6082992553711,530.0,,US,US-TN,Nashville,no,,,9TN0,9TN0,,,
15977,9TN1,small_airport,Versailles Aerodrome,35.72999954223633,-86.53780364990234,855.0,,US,US-TN,Eagleville,no,,,9TN1,9TN1,,,
15978,9TN2,small_airport,Meadowlark Airport,36.16389846801758,-88.2052993774414,460.0,,US,US-TN,Camden,no,,,9TN2,9TN2,,,
15980,9TN4,small_airport,Foreman Field,36.45769882202149,-86.94599914550781,705.0,,US,US-TN,Springfield,no,,,9TN4,9TN4,,,
15981,9TN5,small_airport,Askey Field,35.458176,-86.957338,810.0,,US,US-TN,Culleoka,no,,,9TN5,9TN5,,,
15982,9TN6,heliport,Performance Helicopters Heliport,35.28860092163086,-89.67420196533203,280.0,,US,US-TN,Arlington,no,,,9TN6,9TN6,,,
15983,9TN7,small_airport,Baskin Airport,35.534400939941406,-89.73500061035156,400.0,,US,US-TN,Covington,no,,,9TN7,9TN7,,,
15984,9TN8,heliport,Dollar General Heliport,36.31330108642578,-86.69860076904297,736.0,,US,US-TN,Goodlettsville,no,,,9TN8,9TN8,,,
15985,9TN9,small_airport,Toy Box Airport,36.01940155029297,-86.28810119628906,630.0,,US,US-TN,Lebanon,no,,,9TN9,9TN9,,,
15986,9TS0,heliport,Diamond E Ranch Heliport,29.78610038757324,-96.04329681396484,115.0,,US,US-TX,Sealy,no,,,9TS0,9TS0,,,
15987,9TS1,heliport,One O'Connor Plaza-Tower Heliport,28.800767,-97.005969,277.0,,US,US-TX,Victoria,no,,,9TS1,9TS1,,,
15988,9TS2,heliport,Cig 816 Heliport,29.861299514770508,-94.70099639892578,23.0,,US,US-TX,Wallisville,no,,,9TS2,9TS2,,,
15990,9TS4,heliport,Ladue Ranch Heliport,33.007287,-96.506438,520.0,,US,US-TX,Wylie,no,,,9TS4,9TS4,,,
15992,9TS6,small_airport,Goodlett Field,32.37889862060547,-97.17829895019533,690.0,,US,US-TX,Alvarado,no,,,9TS6,9TS6,,,
15993,9TS7,heliport,U of Texas Medical Branch Ewing Hall Heliport,29.313251,-94.778385,16.0,,US,US-TX,Galveston,no,,,9TS7,9TS7,,,
15994,9TS8,heliport,Dallas Rehabilitation Institute Heliport,32.84870147705078,-96.87889862060548,428.0,,US,US-TX,Dallas,no,,,9TS8,9TS8,,,
15995,9TS9,heliport,Toyota of Dallas Inc Heliport,32.907901763916016,-96.8906021118164,487.0,,US,US-TX,Dallas,no,,,9TS9,9TS9,,,
15996,9TX0,heliport,Houston Police Department Southeast Heliport,29.657868,-95.319099,40.0,,US,US-TX,Houston,no,,,9TX0,9TX0,,,Houston Police Command Station Heliport
15997,9TX1,small_airport,Bar S Ranch Airport,30.143299102783203,-96.8561019897461,465.0,,US,US-TX,Giddings,no,,,9TX1,9TX1,,,
15999,9TX3,small_airport,Horan Airport,34.175167,-101.638126,3339.0,,US,US-TX,Plainview,no,,,9TX3,9TX3,,,
16000,9TX4,small_airport,Flying H Ranch Airport,30.65959930419922,-97.91110229492188,1000.0,,US,US-TX,Liberty Hill,no,,,9TX4,9TX4,,,
16001,9TX5,small_airport,Camp Bullis ALS Airport,29.744699,-98.537201,1158.0,,US,US-TX,San Antonio,no,,,9TX5,9TX5,,,Camp Bullis Auxiliary Landing Strip
16002,9TX6,small_airport,Beggs Ranch Airport,33.17509841918945,-101.02400207519533,2355.0,,US,US-TX,Post,no,,,9TX6,9TX6,,,
16003,9TX7,small_airport,Hitex Private Airport,33.839975,-96.670544,700.0,,US,US-TX,Pottsboro,no,,,9TX7,9TX7,,,
16005,9TX9,small_airport,Canon Ranch Airport,30.748199462890625,-101.96499633789062,2380.0,,US,US-TX,Sheffield,no,,,9TX9,9TX9,,,
16006,9U1,small_airport,Wilsall Airport,46.04970169067383,-110.68499755859376,5134.0,,US,US-MT,Wilsall,no,,,9U1,9U1,,,
16007,9V1,small_airport,Springview Municipal Airport,42.828802,-99.739846,2446.0,,US,US-NE,Springview,no,,,9V1,9V1,,,
16008,9V2,small_airport,Trenton Municipal Airport,40.187955,-101.025767,2796.0,,US,US-NE,Trenton,no,,,9V2,9V2,,https://en.wikipedia.org/wiki/Trenton_Municipal_Airport_(Nebraska),
16009,9V3,small_airport,Harrison Skyranch Airport,42.69580078125,-103.875,4863.0,,US,US-NE,Harrison,no,,,9V3,9V3,,,
16010,9VA0,small_airport,Bath Alum Airport,38.0526008605957,-79.72889709472656,1779.0,,US,US-VA,Warm Springs,no,,,9VA0,9VA0,,,
16011,9VA1,small_airport,Holly Point Airport,37.405142,-76.388272,12.0,,US,US-VA,Bohannon,no,,,9VA1,9VA1,,,
16012,9VA2,heliport,Inova Alexandria Hospital Heliport,38.822362,-77.104278,254.0,,US,US-VA,Alexandria,no,,,9VA2,9VA2,,,
16014,9VA4,small_airport,Franwood Farms Inc. Airport,38.69089889526367,-78.62950134277344,990.0,,US,US-VA,New Market,no,,,9VA4,9VA4,,,
16015,9VA5,heliport,Bluegrass Heliport,39.06329,-77.890025,1720.0,,US,US-VA,Bluemont,no,,,9VA5,9VA5,,,
16018,9VA8,heliport,Innsbrook Pavilion Heliport,37.64879989624024,-77.58499908447266,250.0,,US,US-VA,Richmond,no,,,9VA8,9VA8,,,
16019,9VA9,heliport,Southampton Memorial Hospital Heliport,36.69929885864258,-76.93830108642578,44.0,,US,US-VA,Franklin,no,,,9VA9,9VA9,,,
16020,9VG,small_airport,Campbell Field,37.458845,-75.877209,40.0,,US,US-VA,Weirwood,no,,,,9VG,,https://en.wikipedia.org/wiki/Campbell_Field_Airport,"Kellum Field, W08, VG26"
16021,9VG9,small_airport,Jucapa Farms Airport,39.371381,-78.306277,1160.0,,US,US-VA,Winchester,no,,,9VG9,9VG9,,,
16022,9W3,small_airport,Simpson Airport,39.09339904785156,-80.0259017944336,1960.0,,US,US-WV,Philippi,no,,,9W3,9W3,,,
16023,9W8,small_airport,Baublitz Commercial Airport,39.85272,-76.485114,750.0,,US,US-PA,Brogue,no,,,K9W8,9W8,,https://en.wikipedia.org/wiki/Baublitz_Commercial_Airport,
16024,9W9,small_airport,Clio Crop Care Airport,34.5614013671875,-79.53810119628906,192.0,,US,US-SC,Clio,no,,,9W9,9W9,,,
16025,9WA0,heliport,Boeing Plant 2 Heliport,47.536747,-122.313441,17.0,,US,US-WA,Seattle,no,,,9WA0,9WA0,,,
16026,9WA1,heliport,Quincy Valley Hospital Ems Heliport,47.230501,-119.867674,1260.0,,US,US-WA,Quincy,no,,,9WA1,9WA1,,,
16027,9WA2,heliport,Odessa Memorial Hospital Heliport,47.331446,-118.682299,1700.0,,US,US-WA,Odessa,no,,,9WA2,9WA2,,,
16029,9WA4,small_airport,Piper Canyon Airport,45.810391,-120.952851,1610.0,,US,US-WA,Goldendale,no,,,9WA4,9WA4,,,
16030,9WA5,heliport,Mid-Valley Hospital EMS Heliport,48.397229,-119.547837,800.0,,US,US-WA,Omak,no,,,9WA5,9WA5,,,
16031,9WA6,heliport,Puget Sound Plaza Heliport,47.60847,-122.33573,670.0,,US,US-WA,Seattle,no,,,9WA6,9WA6,,,
16032,9WA7,small_airport,Albritton Airport,47.217382,-122.133036,530.0,,US,US-WA,Buckley,no,,,9WA7,9WA7,,,
16033,9WA8,heliport,Mason General Hospital Heliport,47.226578,-123.114027,278.0,,US,US-WA,Shelton,no,,,9WA8,9WA8,,,
16034,9WA9,heliport,Naval Submarine Base Bangor Heliport,47.7036031255,-122.714806795,285.0,,US,US-WA,Silverdale,no,,,9WA9,9WA9,,,
16036,9WI1,small_airport,Black Otter Airport,44.32939910888672,-88.62359619140625,805.0,,US,US-WI,Hortonville,no,,,9WI1,9WI1,,,
16037,9WI2,small_airport,Flying Dollar Ranch Airport,44.287901,-87.796748,840.0,,US,US-WI,Cooperstown,no,,,9WI2,9WI2,,,
16038,9WI3,small_airport,Buchholz Farm Airport,44.28549957275391,-87.98680114746094,955.0,,US,US-WI,Morrison,no,,,9WI3,9WI3,,,
16039,9WI4,small_airport,Faken Airport,42.97859954833984,-88.13480377197266,904.0,,US,US-WI,New Berlin,no,,,9WI4,9WI4,,,
16040,9WI5,small_airport,Tamarack Airport,42.82830047607422,-88.57450103759766,850.0,,US,US-WI,Palmyra,no,,,9WI5,9WI5,,,
16041,9WI6,small_airport,Kitty Hawk Estates Airport,45.10409927368164,-89.01679992675781,1500.0,,US,US-WI,Polar,no,,,9WI6,9WI6,,,
506877,9WI7,heliport,Cumberland Healthcare Heliport,45.540322,-92.053489,1335.0,,US,US-WI,Cumberland,no,,,9WI7,9WI7,,,
16043,9WI8,small_airport,Fletcher Airport,42.69390106201172,-88.37930297851562,980.0,,US,US-WI,Spring Prairie,no,,,9WI8,9WI8,,,
16044,9WI9,small_airport,Carlson Airport,46.62080001831055,-92.08190155029295,680.0,,US,US-WI,Superior,no,,,9WI9,9WI9,,,
16045,9WN1,small_airport,Courtney Plummer Airport,44.10689926147461,-88.68399810791016,758.0,,US,US-WI,Winneconne,no,,,9WN1,9WN1,,,
16046,9WN2,small_airport,Voyager Village Airstrip,45.96659851074219,-92.14600372314452,1020.0,,US,US-WI,Webster,no,,,9WN2,9WN2,,,
16047,9WN3,small_airport,Ozaukee Airport,43.4213981628418,-87.88899993896484,800.0,,US,US-WI,Port Washington,no,,,9WN3,9WN3,,,
16049,9WN5,small_airport,Lodi Lakeland Airport,43.326674,-89.522733,844.0,,US,US-WI,Lodi,no,,,9WN5,9WN5,,,
16051,9WN9,small_airport,Coloma Municipal Airport,44.058383,-89.563256,1100.0,,US,US-WI,Coloma,no,,,,,,,9WN9
45969,9WS2,small_airport,Antique Aerodrome,44.367639,-88.158678,655.0,,US,US-WI,De Pere,no,,,9WS2,9WS2,,,
45938,9WY0,heliport,Sheridan Memorial Hospital Heliport,44.807664,-106.975449,3880.0,,US,US-WY,Sheridan,no,,,9WY0,9WY0,,,
329598,9XA1,heliport,ESD 100 Training Field Heliport,29.700792,-95.669669,91.0,,US,US-TX,Houston,no,,,9XA1,9XA1,,,
325808,9XA4,small_airport,Chimera Aerodrome,32.355752,-97.039822,649.0,,US,US-TX,Venus,no,,,9XA4,9XA4,,,Leger Airport
16054,9XS1,small_airport,The Landing Airport,31.835599899291992,-96.95279693603516,570.0,,US,US-TX,Hill,no,,,9XS1,9XS1,,,
16055,9XS2,small_airport,Beaver Creek Airport,33.6542626352,-96.77635967730002,708.0,,US,US-TX,Sherman,no,,,9XS2,9XS2,,,
16057,9XS4,small_airport,Mc Keon Aviation Airport,33.7342987061,-96.626701355,750.0,,US,US-TX,Denison,no,,,9XS4,9XS4,,,
16059,9XS6,small_airport,Sudan Airport,34.0531005859375,-102.52200317382812,3769.0,,US,US-TX,Sudan,no,,,9XS6,9XS6,,,
16060,9XS7,small_airport,Reeder Airport,32.94710159301758,-95.95860290527344,530.0,,US,US-TX,Lone Oak,no,,,9XS7,9XS7,,,
16061,9XS8,heliport,Goodson Honda Heliport,30.0,-95.42579650878906,115.0,,US,US-TX,Houston,no,,,9XS8,9XS8,,,
16062,9XS9,small_airport,Rancho Verde Airport,30.27307,-96.44071,275.0,,US,US-TX,Brenham,no,,,9XS9,9XS9,,,
16063,9Y0,small_airport,Bowstring Airport,47.54990005493164,-93.8668975830078,1372.0,,US,US-MN,Bowstring,no,,,9Y0,9Y0,,,
16064,9Y2,small_airport,East Gull Lake Airport,46.383767,-94.374361,1236.0,,US,US-MN,East Gull Lake,no,,,,9Y2,,,
16065,9Y5,seaplane_base,Sky Harbor Seaplane Base,47.459598541259766,-92.47660064697266,1376.0,,US,US-MN,Eveleth,no,,,9Y5,9Y5,,,
16066,9Y7,small_airport,Barron Municipal Airport,45.407501,-91.834297,1113.0,,US,US-WI,Barron,no,,,9Y7,9Y7,,https://en.wikipedia.org/wiki/Barron_Municipal_Airport,
16067,9Z3,seaplane_base,Kodiak /Lilly Lake/ Seaplane Base,57.8026008605957,-152.38299560546875,130.0,,US,US-AK,Kodiak,no,,,9Z3,9Z3,,,
16069,9Z8,small_airport,Levelock Airport,59.12606,-156.860906,39.0,,US,US-AK,Levelock,no,,KLL,9Z8,9Z8,,https://en.wikipedia.org/wiki/Levelock_Airport,
16070,9Z9,small_airport,Lawing Airport,60.41109848022461,-149.3699951171875,475.0,,US,US-AK,Lawing,no,,,9Z9,9Z9,,,
16071,A05,small_airport,Dixie US Forest Service Airport,45.520699,-115.517997,5148.0,,US,US-ID,Dixie,no,,,,A05,,https://en.wikipedia.org/wiki/Dixie_USFS_Airport,ID05
16072,A13,small_airport,Bold Airport,61.34130096435547,-148.99899291992188,900.0,,US,US-AK,Anchorage,no,,,A13,A13,,,
16074,A23,seaplane_base,Saginaw Seaplane Base,56.8862991333,-134.158004761,0.0,,US,US-AK,Saginaw Bay,no,,SGW,A23,A23,,https://en.wikipedia.org/wiki/Saginaw_Seaplane_Base,
16075,A26,small_airport,Adin Airport,41.18600082397461,-120.9520034790039,4229.0,,US,US-CA,Adin,no,,,A26,A26,,https://en.wikipedia.org/wiki/Adin_Airport,
